type,category,date,index
output,cauliflowers,2025-06-01,91.79544348721727
output,tomatoes,2025-06-01,139.40110559242285
output,cabbages,2025-06-01,135.7735738732487
output,lettuce,2025-06-01,122.90464052719078
output,carrots,2025-06-01,134.7179484958305
output,onions,2025-06-01,127.36282319544696
output,beans_green,2025-06-01,178.09011548987647
output,mushrooms,2025-06-01,116.70907456961963
output,flowers_and_plants,2025-06-01,115.72517872857307
output,potatoes,2025-06-01,73.18587942922642
output,fresh_fruit,2025-06-01,124.33796578768906
output,dessert_apples,2025-06-01,120.37121346897169
output,dessert_pears,2025-06-01,83.8589354483547
output,strawberries,2025-06-01,116.08008770392355
output,cooking_apples,2025-06-01,92.82657328126918
output,raspberries,2025-06-01,143.6136558915799
output,other_crop_products,2025-06-01,99.99999999644285
output,animals_and_animal_products,2025-06-01,151.2072877768585
output,animals_for_slaughter_export,2025-06-01,149.2599269345172
output,cattle_and_calves,2025-06-01,192.58766300426328
output,cattle_clean,2025-06-01,187.40362065051295
output,cows_and_bulls,2025-06-01,215.83779420684306
output,calves,2025-06-01,291.5920093539401
output,pigs,2025-06-01,128.7842662378375
output,pigs_clean,2025-06-01,128.80323041977468
output,sows_and_boars,2025-06-01,127.91281289437819
output,sheep_and_lambs,2025-06-01,158.67894171499458
output,sheep_and_lambs_clean,2025-06-01,156.20846310940877
output,ewes_and_rams,2025-06-01,184.21814473867855
output,all_poultry,2025-06-01,103.98169114773079
output,chickens,2025-06-01,104.4638968656908
output,turkeys,2025-06-01,100
output,animal_products,2025-06-01,154.1206813128093
output,milk,2025-06-01,151.14288711219908
output,eggs,2025-06-01,177.57666702833217
output,intensive_eggs,2025-06-01,172.3818972035258
output,free_range_eggs,2025-06-01,179.87835162814133
output,wool_clip,2025-06-01,169.0322580645161
output,all_agricultural_outputs,2025-06-01,137.70568097530537
input,all_goods_and_services_currently_consumed_in_agriculture,2025-06-01,126.42259471968143
input,seeds_input,2025-06-01,105.06831564353881
input,energy_and_lubricants,2025-06-01,141.05810164657223
input,electricity,2025-06-01,158.25785828449654
input,fuels_for_heating,2025-06-01,169.18741193048376
input,motor_fuels,2025-06-01,130.45444500425057
input,fertilisers_and_soil_improvers,2025-06-01,172.72717109018092
input,straight_fertilisers,2025-06-01,162.6542917547629
input,straight_fertilisers_nitrogenous,2025-06-01,163.51804125997046
input,straight_fertilisers_phosphatic,2025-06-01,195.08261748850637
input,straight_fertilisers_potassic,2025-06-01,138.69916489024885
input,compound_fertilisers,2025-06-01,192.13344431809531
input,other_fertilisers_and_soil_improvers,2025-06-01,116.08116953960288
input,plant_protection_products,2025-06-01,99.54680273354849
input,fungicides,2025-06-01,85.1164626310078
input,insecticides,2025-06-01,111.2249738793296
input,herbicides,2025-06-01,99.52683672133843
input,other_plant_protection_products,2025-06-01,150.84246585643945
input,veterinary_services,2025-06-01,119.46122747558975
input,animal_feedingstuffs,2025-06-01,118.27999587553636
input,straight_feedingstuffs,2025-06-01,100.87854507696836
input,cereal_and_milling_by_products,2025-06-01,103.93840972786985
input,oilcakes,2025-06-01,89.95946958642755
input,soya_bean_meal,2025-06-01,87.32009516772013
input,sunflower_seed_meal,2025-06-01,97.13869772803919
input,rape_seed_meal,2025-06-01,94.21347134367765
input,products_of_animal_origin_including_white_fish_meal,2025-06-01,115.66935463715919
input,other_straights,2025-06-01,105.6525815955538
input,field_peas,2025-06-01,105.53504202403059
input,field_beans,2025-06-01,106.36285725320195
input,soya_beans,2025-06-01,92.35537146037689
input,compound_feedingstuffs,2025-06-01,125.19160629958385
input,compound_feedingstuffs_for_cattle_and_calves,2025-06-01,125.47206459472663
input,compound_feedingstuffs_for_pigs,2025-06-01,121.39788336247007
input,compound_feedingstuffs_for_poultry,2025-06-01,125.79169681531492
input,compound_feedingstuffs_for_sheep,2025-06-01,133.34309478065325
input,maintenance_of_materials,2025-06-01,134.61675839969766
input,maintenance_of_buildings,2025-06-01,139.18076580587712
input,other_goods_and_services,2025-06-01,123.00143331036521
input,goods_and_services_contributing_to_investment,2025-06-01,131.89919741754838
input,materials,2025-06-01,127.24306048553335
input,machinery_and_other_equipment,2025-06-01,134.12584834205327
input,plant_and_machinery_for_cultivation,2025-06-01,130.07518796992477
input,farm_machinery_and_installations,2025-06-01,149.06599587277577
input,transport_equipment,2025-06-01,121.75774852054126
input,tractors,2025-06-01,122.1618263705544
input,other_vehicles,2025-06-01,120.10352858667028
input,buildings,2025-06-01,141.89431333895482
input,all_agricultural_inputs,2025-06-01,127.39353437662425
output,crop_products,2025-05-01,118.05546125238472
output,cereals,2025-05-01,104.65033255082434
output,wheat,2025-05-01,101.94248006682525
output,wheat_breadmaking,2025-05-01,101.30629932673116
output,wheat_other_milling,2025-05-01,106.0367194703637
output,wheat_feeding,2025-05-01,101.22944341466491
output,barley,2025-05-01,119.3077253639608
output,barley_feeding,2025-05-01,118.19810041740067
output,barley_malting,2025-05-01,121.995652132283
output,oats,2025-05-01,111.79412714818326
output,oats_milling,2025-05-01,110.66246030890514
output,oats_feeding,2025-05-01,117.93857464728327
output,industrial_crops,2025-05-01,132.02382736860147
output,oilseed_rape,2025-05-01,128.7215887513577
output,sugar_beet,2025-05-01,165.4520871824276
output,forage_plants,2025-05-01,115.41122745514092
output,straw,2025-05-01,115.41122745514092
output,fresh_vegetables,2025-05-01,125.36725499089522
output,cauliflowers,2025-05-01,81.57609465626038
output,tomatoes,2025-05-01,104.41776511255914
output,cabbages,2025-05-01,136.92420584788974
output,lettuce,2025-05-01,131.15563362155004
output,carrots,2025-05-01,106.10092630708404
output,onions,2025-05-01,143.95559900201428
output,beans_green,2025-05-01,107.68830270031955
output,mushrooms,2025-05-01,116.70907456961963
output,flowers_and_plants,2025-05-01,115.72517872857307
output,potatoes,2025-05-01,136.38196174268393
output,fresh_fruit,2025-05-01,126.49956010977358
output,dessert_apples,2025-05-01,117.69495120071414
output,dessert_pears,2025-05-01,69.79563571477969
output,strawberries,2025-05-01,137.23812425123404
output,cooking_apples,2025-05-01,92.2092761546549
output,raspberries,2025-05-01,193.69970097822232
output,other_crop_products,2025-05-01,99.99999999644285
output,animals_and_animal_products,2025-05-01,152.8030596513581
output,animals_for_slaughter_export,2025-05-01,151.8651592270449
output,cattle_and_calves,2025-05-01,199.98537725118888
output,cattle_clean,2025-05-01,194.1603342723395
output,cows_and_bulls,2025-05-01,229.76541479569585
output,calves,2025-05-01,265.44738602546755
output,pigs,2025-05-01,128.04338170354552
output,pigs_clean,2025-05-01,128.22289116595792
output,sows_and_boars,2025-05-01,119.46388669705368
output,sheep_and_lambs,2025-05-01,149.29103068421068
output,sheep_and_lambs_clean,2025-05-01,144.96286494536386
output,ewes_and_rams,2025-05-01,191.83082186192536
output,all_poultry,2025-05-01,106.01271380080632
output,chickens,2025-05-01,106.75855635637515
output,turkeys,2025-05-01,100
output,animal_products,2025-05-01,154.19892893219642
output,milk,2025-05-01,151.32080363151715
output,eggs,2025-05-01,177.57666702833217
output,intensive_eggs,2025-05-01,172.3818972035258
output,free_range_eggs,2025-05-01,179.87835162814133
output,wool_clip,2025-05-01,169.0322580645161
output,all_agricultural_outputs,2025-05-01,139.8885829884789
input,all_goods_and_services_currently_consumed_in_agriculture,2025-05-01,126.39962799254197
input,seeds_input,2025-05-01,104.9057157145868
input,energy_and_lubricants,2025-05-01,142.50053317551007
input,electricity,2025-05-01,158.3111347895578
input,fuels_for_heating,2025-05-01,169.28135274776886
input,motor_fuels,2025-05-01,132.6238489139894
input,fertilisers_and_soil_improvers,2025-05-01,168.81452039141425
input,straight_fertilisers,2025-05-01,161.80018037075888
input,straight_fertilisers_nitrogenous,2025-05-01,162.60901646177393
input,straight_fertilisers_phosphatic,2025-05-01,190.9117511266021
input,straight_fertilisers_potassic,2025-05-01,139.94039192804595
input,compound_fertilisers,2025-05-01,184.03465685235895
input,other_fertilisers_and_soil_improvers,2025-05-01,116.08116953960288
input,plant_protection_products,2025-05-01,100.83896225506408
input,fungicides,2025-05-01,85.1164626310078
input,insecticides,2025-05-01,111.2249738793296
input,herbicides,2025-05-01,102.58261045295949
input,other_plant_protection_products,2025-05-01,150.84246585643945
input,veterinary_services,2025-05-01,119.3510043760947
input,animal_feedingstuffs,2025-05-01,118.17423090869427
input,straight_feedingstuffs,2025-05-01,102.01216604998854
input,cereal_and_milling_by_products,2025-05-01,104.79169937598098
input,oilcakes,2025-05-01,93.86417360192551
input,soya_bean_meal,2025-05-01,91.62409317515161
input,sunflower_seed_meal,2025-05-01,97.13869772803919
input,rape_seed_meal,2025-05-01,98.46872704826318
input,products_of_animal_origin_including_white_fish_meal,2025-05-01,115.66935463715919
input,other_straights,2025-05-01,106.71812084170664
input,field_peas,2025-05-01,103.24080198002991
input,field_beans,2025-05-01,104.68194846889183
input,soya_beans,2025-05-01,92.98997684882688
input,compound_feedingstuffs,2025-05-01,125.12051749104994
input,compound_feedingstuffs_for_cattle_and_calves,2025-05-01,125.49284937992596
input,compound_feedingstuffs_for_pigs,2025-05-01,121.38939953819836
input,compound_feedingstuffs_for_poultry,2025-05-01,125.51791569984361
input,compound_feedingstuffs_for_sheep,2025-05-01,133.63206679191126
input,maintenance_of_materials,2025-05-01,132.74507484928762
input,maintenance_of_buildings,2025-05-01,138.5574354407836
input,other_goods_and_services,2025-05-01,122.77542657542067
input,goods_and_services_contributing_to_investment,2025-05-01,131.60885867289957
input,materials,2025-05-01,127.24508120794583
input,machinery_and_other_equipment,2025-05-01,134.12584834205327
input,plant_and_machinery_for_cultivation,2025-05-01,130.07518796992477
input,farm_machinery_and_installations,2025-05-01,149.06599587277577
input,transport_equipment,2025-05-01,121.76137967945971
input,tractors,2025-05-01,122.1618263705544
input,other_vehicles,2025-05-01,120.12202503816975
input,buildings,2025-05-01,140.9763799151406
input,all_agricultural_inputs,2025-05-01,127.35613696781564
output,crop_products,2025-04-01,122.67867427120385
output,cereals,2025-04-01,108.51376118251262
output,wheat,2025-04-01,106.1819192729438
output,wheat_breadmaking,2025-04-01,105.55221431800695
output,wheat_other_milling,2025-04-01,109.83698858414772
output,wheat_feeding,2025-04-01,105.96911018454138
output,barley,2025-04-01,119.95989395562353
output,barley_feeding,2025-04-01,120.24198332350566
output,barley_malting,2025-04-01,121.8211108331369
output,oats,2025-04-01,110.24293210537998
output,oats_milling,2025-04-01,109.38908297435952
output,oats_feeding,2025-04-01,124.8679117771794
output,industrial_crops,2025-04-01,140.82807222021518
output,oilseed_rape,2025-04-01,144.3673321144255
output,sugar_beet,2025-04-01,165.4520871824276
output,forage_plants,2025-04-01,115.41122745514092
output,straw,2025-04-01,115.41122745514092
output,fresh_vegetables,2025-04-01,121.61888526825818
output,cauliflowers,2025-04-01,92.81662234881087
output,tomatoes,2025-04-01,143.6202369178972
output,cabbages,2025-04-01,162.5880885749945
output,lettuce,2025-04-01,122.07253401351701
output,carrots,2025-04-01,98.50130650729115
output,onions,2025-04-01,126.15934008717319
output,mushrooms,2025-04-01,116.70907456961963
output,flowers_and_plants,2025-04-01,115.72517872857307
output,potatoes,2025-04-01,168.91026085230726
output,fresh_fruit,2025-04-01,137.44291615537222
output,dessert_apples,2025-04-01,125.52209320065347
output,dessert_pears,2025-04-01,97.9222351819297
output,strawberries,2025-04-01,197.8662225067902
output,cooking_apples,2025-04-01,98.61914790440525
output,other_crop_products,2025-04-01,99.99999999644285
output,animals_and_animal_products,2025-04-01,153.47838173757847
output,animals_for_slaughter_export,2025-04-01,152.27142143957306
output,cattle_and_calves,2025-04-01,207.42726292978818
output,cattle_clean,2025-04-01,203.10480555366382
output,cows_and_bulls,2025-04-01,231.30960355247953
output,calves,2025-04-01,213.84400426208376
output,pigs,2025-04-01,127.39486455122463
output,pigs_clean,2025-04-01,127.57863272145902
output,sows_and_boars,2025-04-01,118.48145341829502
output,sheep_and_lambs,2025-04-01,152.92539139568888
output,sheep_and_lambs_clean,2025-04-01,147.61542189733774
output,ewes_and_rams,2025-04-01,209.1660717517728
output,all_poultry,2025-04-01,102.81582352069802
output,chickens,2025-04-01,103.14226795002523
output,turkeys,2025-04-01,100
output,animal_products,2025-04-01,155.5983376408317
output,milk,2025-04-01,152.98369567518557
output,eggs,2025-04-01,177.57666702833217
output,intensive_eggs,2025-04-01,172.3818972035258
output,free_range_eggs,2025-04-01,179.87835162814133
output,wool_clip,2025-04-01,169.0322580645161
output,all_agricultural_outputs,2025-04-01,142.60872167739882
input,all_goods_and_services_currently_consumed_in_agriculture,2025-04-01,127.02863138848791
input,seeds_input,2025-04-01,105.01314653177312
input,energy_and_lubricants,2025-04-01,144.88736854768646
input,electricity,2025-04-01,158.33777304208846
input,fuels_for_heating,2025-04-01,169.4692343823391
input,motor_fuels,2025-04-01,136.23290410610304
input,fertilisers_and_soil_improvers,2025-04-01,171.3978170398479
input,straight_fertilisers,2025-04-01,165.36189261598963
input,straight_fertilisers_nitrogenous,2025-04-01,166.71071372192884
input,straight_fertilisers_phosphatic,2025-04-01,189.97925621500707
input,straight_fertilisers_potassic,2025-04-01,139.82104317441159
input,compound_fertilisers,2025-04-01,185.77131688697574
input,other_fertilisers_and_soil_improvers,2025-04-01,116.08116953960288
input,plant_protection_products,2025-04-01,101.04926288037244
input,fungicides,2025-04-01,85.66037844801335
input,insecticides,2025-04-01,111.2249738793296
input,herbicides,2025-04-01,102.5628672180983
input,other_plant_protection_products,2025-04-01,150.84246585643945
input,veterinary_services,2025-04-01,119.29589282634717
input,animal_feedingstuffs,2025-04-01,119.81525854255733
input,straight_feedingstuffs,2025-04-01,106.54159563079774
input,cereal_and_milling_by_products,2025-04-01,108.9751637691646
input,oilcakes,2025-04-01,103.1083068934306
input,soya_bean_meal,2025-04-01,101.90991892172516
input,sunflower_seed_meal,2025-04-01,97.13869772803919
input,rape_seed_meal,2025-04-01,104.658189891297
input,products_of_animal_origin_including_white_fish_meal,2025-04-01,115.66935463715919
input,other_straights,2025-04-01,106.56421555246412
input,field_peas,2025-04-01,105.53910982552688
input,field_beans,2025-04-01,103.65634062300919
input,soya_beans,2025-04-01,93.59370996520856
input,compound_feedingstuffs,2025-04-01,125.39116098295807
input,compound_feedingstuffs_for_cattle_and_calves,2025-04-01,125.48702657117548
input,compound_feedingstuffs_for_pigs,2025-04-01,121.34624242064724
input,compound_feedingstuffs_for_poultry,2025-04-01,125.41965878799247
input,compound_feedingstuffs_for_sheep,2025-04-01,134.41075745954626
